2,"CATARINA",0XS0,   28.400267,   99.558655,46,66
2,"CATARINA",TE27,    28.25444,   99.599211,46,66
2,"CATARINA",TS40,   28.310953,   99.706531,46,66
2,"ENCINAL",TE29,    28.06975,    99.56876,46,66
2,"ENCINAL",8TS9,       28.14,   99.570319,46,66
2,"CARRIZO SPRINGS",95TX,   28.192495,   100.07228,46,67
2,"CARRIZO SPRINGS",XA89,   28.208556,   100.01881,46,67
2,"CARRIZO SPRINGS",2XS2,   28.263386,   100.16277,46,67
2,"CARRIZO SPRINGS",97TX,   28.283603,   100.06701,46,67
2,"MIDWAY ATOLL",MDY,   28.201483,   177.38131,46,221
2,"NEW SMYRNA BEACH",X50,   28.978917,   80.924778,47,28
2,"OAK HILL",2FD6,   28.889732,   80.867267,47,28
2,"OAKHILL",34FD,   28.857212,   80.906999,47,28
2,"SCOTTSMOOR",3FD6,   28.764158,   80.853943,47,28
2,"TITUSVILLE",X21,   28.622552,    80.83541,47,28
2,"TITUSVILLE",TTS,   28.614889,   80.694361,47,28
2,"TITUSVILLE",TIX,   28.514806,   80.799222,47,28
2,"CHULUOTA",6FD2,   28.666941,   81.084506,47,29
2,"DELAND",FL62,   28.948598,   81.413122,47,29
2,"EUSTIS",6FD6,   28.904989,   81.433123,47,29
2,"GENEVA",01FL,   28.781936,   81.159228,47,29
2,"GENEVA",FD92,   28.732772,   81.078672,47,29
2,"ORLANDO",ORL,   28.545462,    81.33293,47,29
2,"ORLANDO",SFB,   28.777178,   81.234914,47,29
2,"ORLANDO",01FA,   28.589444,    81.14423,47,29
2,"APOPKA",FL57,   28.618888,   81.508683,47,30
2,"APOPKA",X04,   28.707474,   81.581964,47,30
2,"CLERMONT",21FL,   28.508611,   81.800278,47,30
2,"EUSTIS",X55,   28.843333,   81.630083,47,30
2,"FRUITLAND PARK",5FA1,   28.878042,   81.940916,47,30
2,"FRUITLAND PARK",FL99,   28.876098,    81.88897,47,30
2,"GROVELAND",02FA,   28.526666,     81.8748,47,30
2,"GROVELAND",FA42,   28.532867,   81.846717,47,30
2,"LEESBURG",10FA,   28.797489,   81.935915,47,30
2,"LEESBURG",LEE,   28.822889,   81.808417,47,30
2,"LEESBURG",51FD,   28.667772,   81.918136,47,30
2,"MASCOTTE",06FD,   28.641667,      81.885,47,30
2,"MINNEOLA",3FD4,   28.627775,   81.802855,47,30
2,"UMATILLA",X23,   28.924221,   81.651813,47,30
2,"WEIRSDALE",2FD1,   28.975539,   81.918694,47,30
2,"WEIRSDALE",97FL,   28.961929,   81.891471,47,30
2,"ZELLWOOD",X61,   28.735272,   81.629117,47,30
2,"ZELLWOOD",FA83,   28.721556,   81.655358,47,30
2,"ZELLWOOD",FL97,   28.760271,   81.605907,47,30
2,"BROOKSVILLE",5FD7,   28.611659,   82.367871,47,31
2,"BROOKSVILLE",47FL,   28.539858,   82.304719,47,31
2,"BUSHNELL",09FD,   28.671104,   82.087307,47,31
2,"BUSHNELL",25FL,   28.631944,   82.157778,47,31
2,"BUSHNELL",9FL1,   28.683602,   82.157587,47,31
2,"BUSHNELL",00FA,   28.645547,   82.218975,47,31
2,"BUSHNELL",4FL2,   28.594994,   82.149807,47,31
2,"COLEMAN",2FA6,   28.811099,   82.065363,47,31
2,"HERNANDO",7FD2,   28.990256,   82.330373,47,31
2,"HERNANDO",5FL7,   28.978034,   82.363708,47,31
2,"INVERNESS",INF,   28.803613,   82.318291,47,31
2,"LAKE PANASOFFKEE",FD49,   28.773599,   82.130365,47,31
2,"OXFORD",31FA,   28.959167,   82.134167,47,31
2,"CRYSTAL RIVER",CGC,   28.867611,   82.574111,47,32
2,"CRYSTAL RIVER",1FA1,   28.854925,     82.5526,47,32
2,"BAY CITY",BYY,   28.973247,   95.863452,47,58
2,"BRAZORIA",2TE0,   28.982194,   95.579669,47,58
2,"LA WARD",TX0,   28.740058,   96.468189,47,59
2,"LA WARD",47TE,   28.851655,   96.497473,47,59
2,"MARKHAM",XS07,   28.950258,    96.05996,47,59
2,"PALACIOS",3XS1,   28.767211,   96.306913,47,59
2,"PALACIOS",PSX,     28.7275,   96.250944,47,59
2,"PALACIOS",XS35,   28.739156,   96.219133,47,59
2,"BLOOMINGTON",69TX,   28.583609,   96.854429,47,60
2,"EDNA",6TE3,   28.948873,   96.549696,47,60
2,"EDNA",6TE5,   28.980817,    96.62192,47,60
2,"INDIANOLA",5TS9,   28.530278,   96.527476,47,60
2,"PORT LAVACA",PKV,   28.653306,   96.682722,47,60
2,"PORT LAVACA",10XA,   28.679947,   96.660897,47,60
2,"PORT LAVACA",9TE4,   28.569756,   96.633847,47,60
2,"VICTORIA",VCT,   28.852546,   96.918489,47,60
2,"BERCLAIR",NGT,   28.611608,    97.61257,47,62
2,"GOLIAD",18XA,     28.6591,   97.598747,47,62
2,"KENEDY",4XA2,   28.790431,   97.765458,47,62
2,"KENEDY",2R9,   28.824986,   97.865568,47,62
2,"CAMBELLTON",TE26,   28.777911,   98.343714,47,63
2,"CAMPBELLTON",0XA5,   28.685383,   98.383117,47,63
2,"KARNES CITY",2TE6,   28.887754,   98.050283,47,63
2,"PAWNEE",XS71,   28.748667,   98.045528,47,63
2,"CHARLOTTE",02TS,   28.662642,   98.723094,47,64
2,"PLEASANTON",PEZ,   28.954194,   98.519972,47,64
2,"DILLEY",6TA9,   28.612903,   99.180392,47,65
2,"DILLEY",24R,     28.6855,   99.189083,47,65
2,"DILLEY",5TS5,   28.651091,   99.288647,47,65
2,"PEARSALL",XS40,   28.805381,   99.006147,47,65
2,"PEARSALL",T30,    28.82225,   99.109028,47,65
2,"BATESVILLE",XA88,   28.978333,   99.563056,47,66
2,"BRUNDAGE",XA93,   28.619322,   99.654364,47,66
2,"CARRIZO SPRINGS",CZT,    28.52225,   99.823639,47,66
2,"CRYSTAL CITY",20R,   28.697556,   99.817667,47,66
2,"CRYSTAL CITY",8TE4,   28.814975,   99.758109,47,66
2,"LA PRYOR",72TE,   28.879056,   99.992472,47,66
